battery,biomass,heat,hydro,natural_gas,natural_gas_CCS,nuclear,offshore_wind,onshore_wind,pumped,solar,Line_1,Line_2,cost,emissions
153.0738226801405,158.26,235.35000000000002,1458.825,22724.341313449673,0.0,0.00018063565088155542,5000.0000230423975,3483.6774857237397,1799.001,3586.400503176112,1.5842876e-7,2.2390303e-9,5.305002502172527e9,2.7376504e7
275.9083385620187,158.26,235.35000000000002,1458.825,20377.50273560595,0.0,2302.0952308582505,6663.170998789562,1336.839015132795,1799.001,3586.4168050423764,4.744298e-8,2.1459912e-6,5.305004084310546e9,1.958492e7
0.0570945728506277,158.26,235.35000000000002,1458.825,22957.13327320658,0.0,0.0085244658019068,6428.726700647068,1571.2840591278277,1799.001,3586.395993879909,6.615457e-6,3.615933e-8,5.305002717974955e9,2.6487956e7
1009.0600627192299,158.26,235.35000000000002,1458.825,18820.337876497386,0.0,2162.920075829816,5000.000563842217,3006.5010563799965,1799.001,6890.249331453541,3.8961056e-7,6.341815e-8,5.305004031206149e9,1.8637558e7
0.000874439921219327,158.26,235.35000000000002,1458.825,24093.44882155681,0.0,0.0003727629895866613,5000.000016720058,3006.5000329830636,1799.001,3586.400058798727,4.2023705e-9,2.5205818e-11,5.305002517638914e9,2.7662964e7
722.8643737436544,158.26,235.35000000000002,1458.825,19485.716229412716,0.0,2162.9807912903902,6400.942849698362,1599.0669175755331,1799.001,4623.423000151554,2.7949325e-6,1.0605741e-7,5.305003558508097e9,1.9314814e7
0.0010168695801213395,158.26,235.35000000000002,1458.825,24009.82466765707,0.0,0.00027627904763960487,5000.000072099634,3006.4999648858816,1799.001,3200.00009239041,1.0431899e-9,1.1945907e-10,5.305002533452521e9,2.785422e7
953.4635594539034,158.26,235.35000000000002,1458.825,18774.89139073759,0.0,2275.1429146766186,5000.003970419249,3006.4991524255333,1799.001,6733.770322841767,4.59382e-7,3.3651741e-9,5.305019092582793e9,1.8437224e7
0.00111829543791538,158.26,235.35000000000002,1458.825,24009.823518651057,0.0,0.0004595444935695525,5000.000020277893,3006.500034033638,1799.001,3200.000102639391,3.2686856e-10,6.739919e-10,5.305002514562565e9,2.7854224e7
1009.0458870662884,158.26,235.35000000000002,1458.825,18820.3487891538,0.0,2162.9252177691496,5000.00113503181,3006.5000649476224,1799.001,6890.189656578972,1.3893587e-6,1.0526549e-9,5.305005090763759e9,1.8637474e7
0.0034443941732739797,158.26,235.35000000000002,1458.825,22956.88226804048,0.0,0.0021524699795882896,6431.850332453117,1574.649791638587,1799.001,3586.400290574908,9.1109065e-8,7.997572e-9,5.305002641278476e9,2.6483918e7
664.607218452199,158.26,235.35000000000002,1458.825,18475.391257221494,0.0,3028.8847540710335,5000.000321406497,3006.500747992963,1799.001,5430.014165389473,4.0050787e-7,4.245099e-9,5.305002955928629e9,1.7111012e7
550.9071802507826,158.26,235.35000000000002,1458.825,19270.369636044354,0.0,2162.91580620939,5000.162108339867,2999.8485777370374,1799.001,7005.690154514053,0.00015177466,1.7585281e-6,5.305003889436775e9,1.8572484e7
203.58792662023419,158.26,235.35000000000002,1458.825,20628.532980085154,0.0,2162.9145162651735,5000.000743097251,3494.698499144812,1799.001,3200.002837002573,2.5224189e-8,3.3431743e-8,5.305002552556206e9,2.1278824e7
0.03138608803341506,158.26,235.35000000000002,1458.825,22957.161788672533,0.0,0.00646615015553742,6428.743607166909,1571.261414274034,1799.001,3586.4012282798553,2.2736103e-7,2.3189363e-10,5.305002668076045e9,2.648802e7
664.6053597601236,158.26,235.35000000000002,1458.825,18475.45116487914,0.0,3028.827576205147,5000.0007646267995,3006.5007447000935,1799.001,5430.009592115096,6.990979e-7,4.405873e-8,5.3050025639982395e9,1.711125e7
292.7308478392512,158.26,235.35000000000002,1458.825,20560.93351192994,0.0,2164.667523818298,6580.387122753279,1426.1227878909215,1799.001,3200.0682845940482,1.2337612e-6,1.1188385e-7,5.305003371987731e9,2.023768e7
448.53182094522333,158.26,235.35000000000002,1458.825,21559.62738782643,0.0,0.030921120972804417,5000.005462162177,3006.4958267615,1799.001,6673.093601845153,3.7166517e-9,1.4877052e-7,5.3050044306710825e9,2.5117508e7
714.8510506138715,158.26,235.35000000000002,1458.825,20090.402333077534,0.0,2162.9067302981357,6416.045963850096,1583.957053492786,1799.001,3211.8019120122513,2.3876476e-7,7.519433e-10,5.305002957988533e9,2.0245994e7
0.13176733844535976,158.26,235.35000000000002,1458.825,19804.463043783122,0.0,2162.920815685466,5000.001460231215,3006.502526742431,1799.001,6836.736515201391,9.5887955e-9,4.4287668e-7,5.305005078274034e9,1.870043e7
188.39674662419043,158.26,235.35000000000002,1458.825,19312.615726385957,0.0,3404.88623603054,5000.000313640831,3156.566923865872,1799.001,3586.4048663664867,3.7535894e-9,9.495887e-11,5.30500250588304e9,1.750455e7
292.36594025030644,158.26,235.35000000000002,1458.825,22631.2582677294,0.0,0.0015258064376411085,6523.581726735209,1476.418803631293,1799.001,3586.400635870522,1.042622e-7,8.180881e-9,5.305002528841682e9,2.634537e7
0.002030015577326063,158.26,235.35000000000002,1458.825,21991.09474101009,0.0,0.0008290724244908176,5000.000064919157,3000.000172096181,1799.001,6551.744537987659,5.1432886e-10,2.4290097e-8,5.305002524408838e9,2.5193648e7
483.9056999625755,158.26,235.35000000000002,1458.825,19122.237478489886,0.0,3404.899919010601,5000.001287537139,3006.5040256382035,1799.001,3200.0068827394152,1.3618339e-9,1.1901192e-8,5.305002341739422e9,1.7751144e7
483.8752637985034,158.26,235.35000000000002,1458.825,19122.277244946454,0.0,3404.897100253743,5000.000836196,3006.501646765994,1799.001,3200.0067992604577,1.914626e-6,6.869588e-7,5.305002892620833e9,1.7751322e7
0.005716908082080779,158.26,235.35000000000002,1458.825,21990.791838697463,0.0,0.003098924778788259,5000.000423265047,3006.4997475480745,1799.001,6554.923578175631,4.370853e-10,1.92542e-7,5.305002645825729e9,2.518732e7
953.6607431103291,158.26,235.35000000000002,1458.825,18774.547922044414,0.0,2275.209317790489,5000.006515538651,3006.49661864077,1799.001,6733.846701178133,7.895292e-9,4.2217786e-7,5.305004496044372e9,1.8437388e7
0.0020493270833717918,158.26,235.35000000000002,1458.825,24007.858172230037,0.0,0.0005819452058020147,5000.000038244798,3000.0001456045075,1799.001,3200.000223833663,2.463705e-6,1.1789164e-8,5.305002507682992e9,2.7857748e7
275.8985875819692,158.26,235.35000000000002,1458.825,20519.932237779794,0.0,2162.9051481470156,6693.437606588233,1306.5635250592381,1799.001,3586.402988902297,8.031541e-7,5.263098e-8,5.305002505522062e9,1.9960922e7
152.80493138879442,158.26,235.35000000000002,1458.825,20557.285390151752,0.0,2162.9197454115233,5000.000737540297,3580.9519074425402,1799.001,3586.4355936440847,4.316551e-8,2.1881474e-9,5.305002503137782e9,2.1040708e7
0.004722099903948946,158.26,235.35000000000002,1458.825,22957.194616875317,0.0,0.0022669450936430025,6428.759686600835,1571.240897047909,1799.001,3586.4004506902647,2.2535586e-10,3.3062516e-8,5.305002580920246e9,2.6487926e7
664.603093473758,158.26,235.35000000000002,1458.825,18475.483485009056,0.0,3028.797319070936,5000.0009585033795,3006.5007172514133,1799.001,5430.00810204523,3.1596764e-7,6.2456085e-10,5.305003539915692e9,1.7111396e7
722.8643737436544,158.26,235.35000000000002,1458.825,19485.716229412716,0.0,2162.9807912903902,6400.942849698362,1599.0669175755331,1799.001,4623.423000151554,2.7949325e-6,1.0605741e-7,5.305003558508097e9,1.9314814e7
0.000874439921219327,158.26,235.35000000000002,1458.825,24093.44882155681,0.0,0.0003727629895866613,5000.000016720058,3006.5000329830636,1799.001,3586.400058798727,4.2023705e-9,2.5205818e-11,5.305002517638914e9,2.7662964e7
483.9344025727409,158.26,235.35000000000002,1458.825,19122.2285205728,0.0,3404.897983595082,5000.00062378419,3006.5003750750566,1799.001,3200.0114772048387,2.5653432e-7,2.5316768e-7,5.305003420205836e9,1.7751204e7
0.004194325177984296,158.26,235.35000000000002,1458.825,21990.7937464241,0.0,0.001152416265304268,5000.003105166027,3006.497004406564,1799.001,6554.935430841467,6.8744943e-9,1.5361867e-9,5.305002577221238e9,2.5187308e7
204.78829283833875,158.26,235.35000000000002,1458.825,19404.3903748494,0.0,3404.8930028737823,5000.000688668589,3072.419189549444,1799.001,3200.0022670235835,9.284224e-10,8.022685e-7,5.305002746664101e9,1.7758624e7
446.36843077007217,158.26,235.35000000000002,1458.825,21562.07509696762,0.0,0.0536984989203404,5000.056622898732,2999.958536033046,1799.001,6668.744257392034,1.0879365e-6,6.426353e-8,5.305006494321765e9,2.5124672e7
351.89768238843476,158.26,235.35000000000002,1458.825,18685.013323253814,0.0,3404.89787922698,5199.123976629451,2807.376956416704,1799.001,4469.581356234582,1.982004e-7,2.9026832e-8,5.305005307531074e9,1.668165e7
0.0022754795645894767,158.26,235.35000000000002,1458.825,24093.437999470734,0.0,0.0005603337291937294,5000.000033937526,3006.500472370284,1799.001,3586.4001521976093,1.05212045e-7,3.262411e-9,5.305002538940471e9,2.7662976e7
322.81859025500256,158.26,235.35000000000002,1458.825,18507.18372440245,0.0,3404.8999867328184,5000.000128890112,3006.5003125681815,1799.001,4917.650255282614,4.4954746e-7,8.9986673e-7,5.30500251334117e9,1.6482268e7
0.021156081144961116,158.26,235.35000000000002,1458.825,22957.176975576233,0.0,0.0026516229221229537,6428.759520365936,1571.2440903533668,1799.001,3586.4005382643613,3.3654496e-10,1.429908e-8,5.305002627886171e9,2.6487892e7
1009.0367691549667,158.26,235.35000000000002,1458.825,18820.355172116466,0.0,2162.9298188852827,5000.001630878001,3006.4997473281055,1799.001,6890.1670716425815,1.9353377e-7,1.7337909e-6,5.305007918377579e9,1.8637714e7
0.00392583272699631,158.26,235.35000000000002,1458.825,23022.007372747586,0.0,0.0025880562641855676,6199.981019531275,1806.519139907487,1799.001,3200.0005852667573,5.6783996e-8,5.1542575e-8,5.305002608309749e9,2.6889394e7
0.01669455990281089,158.26,235.35000000000002,1458.825,20864.658430216718,0.0,2162.9052399488887,6485.648451221041,1514.3539246114326,1799.001,3200.0034452159057,4.6603694e-7,3.6853626e-7,5.305002859802931e9,2.0347998e7
1009.0576018069964,158.26,235.35000000000002,1458.825,18820.35231921672,0.0,2162.9108223431954,5000.000524739488,3006.500871984643,1799.001,6890.276712863898,7.990186e-5,2.8879742e-7,5.305004083850356e9,1.8637386e7
1135.893930039592,158.26,235.35000000000002,1458.825,18704.20378513443,0.0,2162.9183925898733,5000.00835969836,3006.4998940893556,1799.001,6496.704721375274,8.987613e-9,1.3011046e-6,5.305002768446493e9,1.885242e7
0.008756713889754405,158.26,235.35000000000002,1458.825,20842.656172983312,0.0,2162.902655408898,6663.299363373197,1336.701972644721,1799.001,3586.400661441525,1.3149962e-7,1.3465784e-7,5.305002611186439e9,1.9989548e7
1007.9595704921394,158.26,235.35000000000002,1458.825,18821.711009340277,0.0,2162.9032936602757,5000.000954039177,3000.0033947679362,1799.001,6886.820626444494,1.5949405e-7,6.224604e-7,5.305002978091792e9,1.8643698e7
0.024561586274428098,158.26,235.35000000000002,1458.825,22070.779045511554,0.0,2162.9049058717083,5000.000374204618,3006.501076733635,1799.001,3200.002674604401,4.489528e-9,6.9648665e-10,5.30500292101987e9,2.1573074e7
0.0010168695801213395,158.26,235.35000000000002,1458.825,24009.82466765707,0.0,0.00027627904763960487,5000.000072099634,3006.4999648858816,1799.001,3200.00009239041,1.0431899e-9,1.1945907e-10,5.305002533452521e9,2.785422e7
953.4635594539034,158.26,235.35000000000002,1458.825,18774.89139073759,0.0,2275.1429146766186,5000.003970419249,3006.4991524255333,1799.001,6733.770322841767,4.59382e-7,3.3651741e-9,5.305019092582793e9,1.8437224e7
483.83093927270625,158.26,235.35000000000002,1458.825,19122.316150471575,0.0,3404.8978894027678,5000.00069984485,3006.50578836012,1799.001,3200.005203755042,1.7551925e-7,5.945402e-10,5.305002885729453e9,1.7751272e7
0.015535205589830878,158.26,235.35000000000002,1458.825,21990.77887102916,0.0,0.006621242001347838,5000.032205845967,3006.468163260752,1799.001,6554.85691451679,2.9011056e-7,2.9315598e-7,5.305003010079285e9,2.5187336e7
1008.9250226156028,158.26,235.35000000000002,1458.825,18820.46799461428,0.0,2162.9486515414164,5000.006329005108,3006.497723030375,1799.001,6889.840672515314,1.04721764e-7,1.9707418e-9,5.305007183298022e9,1.8637698e7
0.004102395288494914,158.26,235.35000000000002,1458.825,23022.321576033763,0.0,0.0015631534848736806,6196.852007364345,1803.148450621524,1799.001,3200.0005739859607,4.389613e-9,9.933394e-11,5.305002667103696e9,2.6894896e7
953.7340125463857,158.26,235.35000000000002,1458.825,18777.14549255838,0.0,2272.579433797069,5000.0342319934025,2999.9865806652156,1799.001,6734.050649917852,2.6142461e-5,1.238538e-6,5.305004499462797e9,1.8448192e7
0.00317836633010574,158.26,235.35000000000002,1458.825,24009.810057809034,0.0,0.0007423058270283889,5000.000052619363,3006.5001307505872,1799.001,3200.0003237814126,5.7712896e-6,1.530799e-9,5.305002511656455e9,2.7854236e7
272.88311206463385,158.26,235.35000000000002,1458.825,20515.561142913175,0.0,2230.2608717177227,5014.307457584176,3027.2909599769378,1799.001,3200.000000530977,0.0032932172,0.0037389866,5.30500250096028e9,2.2171694e7
553.1779396609371,158.26,235.35000000000002,1458.825,19267.90416886962,0.0,2162.8996735067904,5000.001445707538,3006.507441275103,1799.001,7009.376906053755,2.886267e-7,1.7194942e-8,5.305008225606749e9,1.8566776e7
0.01882342472516332,158.26,235.35000000000002,1458.825,22144.057373884814,0.0,2162.9050517165947,5000.000558056289,3006.5006480737497,1799.001,3586.401184052289,3.5595087e-9,1.0118484e-7,5.305002599593321e9,2.1381488e7
1134.3712835174042,158.26,235.35000000000002,1458.825,18706.003766356684,0.0,2162.923352361497,5000.000874451152,3000.0085712831574,1799.001,6494.484011319021,3.810546e-9,1.6895511e-6,5.305004253389306e9,1.8858382e7
551.000014676215,158.26,235.35000000000002,1458.825,19270.24460911079,0.0,2162.9505255105637,5000.002806350113,3000.003858455555,1799.001,7006.021709853613,2.6342109e-8,8.1915374e-10,5.305003699667829e9,1.8572412e7
203.8699671997408,158.26,235.35000000000002,1458.825,22795.592298781445,0.0,0.008791392421381161,5000.008440135077,3396.237941045491,1799.001,3200.0066184217208,4.3257882e-7,8.176194e-8,5.305002567861652e9,2.7609116e7
0.0008301860168280373,158.26,235.35000000000002,1458.825,24009.825193425848,0.0,0.00022156021062258446,5000.000017641205,3006.500030230446,1799.001,3200.000090049159,2.5427167e-9,4.749742e-11,5.305002503511822e9,2.7854216e7
602.6291607872519,158.26,235.35000000000002,1458.825,19127.379803729113,0.0,2162.936651147274,5897.192456737401,2109.307103364534,1799.001,5732.993341733648,8.011827e-9,2.0530285e-7,5.305004763106761e9,1.884697e7
0.004194325177984296,158.26,235.35000000000002,1458.825,21990.7937464241,0.0,0.001152416265304268,5000.003105166027,3006.497004406564,1799.001,6554.935430841467,6.8744943e-9,1.5361867e-9,5.305002577221238e9,2.5187308e7
483.9344025727409,158.26,235.35000000000002,1458.825,19122.2285205728,0.0,3404.897983595082,5000.00062378419,3006.5003750750566,1799.001,3200.0114772048387,2.5653432e-7,2.5316768e-7,5.305003420205836e9,1.7751204e7
1135.7079231979317,158.26,235.35000000000002,1458.825,18704.413012778634,0.0,2162.915737695505,5000.002031129033,3006.5020184995697,1799.001,6496.4307223881815,1.9982387e-7,5.4831435e-7,5.30500513511546e9,1.885251e7
0.012616362782078712,158.26,235.35000000000002,1458.825,22144.09142738115,0.0,2162.9044756369344,5000.001003498724,3006.501077557426,1799.001,3586.4008627015746,1.2304928e-9,5.4552424e-10,5.305002646919412e9,2.1381436e7
0.0007670008127503636,158.26,235.35000000000002,1458.825,24093.449212319494,0.0,0.0003860078952033774,5000.000016857955,3006.5000533052166,1799.001,3586.4000468527793,5.879985e-9,2.4552305e-9,5.305002516743688e9,2.7662964e7
710.9320842830284,158.26,235.35000000000002,1458.825,19850.65812387464,0.0,2162.932328231208,6644.716359019829,1355.3113862267674,1799.001,3982.325194058569,9.654909e-7,1.6348829e-9,5.30500327307244e9,1.9622192e7
553.4724651425296,158.26,235.35000000000002,1458.825,19267.594148126635,0.0,2162.990441964992,5000.001902999528,3006.5001238687355,1799.001,7008.937438223542,1.3254376e-6,8.873034e-7,5.305006578333705e9,1.8566408e7
298.45676347049044,158.26,235.35000000000002,1458.825,22699.397134987044,0.0,0.0028889465246706436,6288.373659599417,1718.1265274141329,1799.001,3200.001060592986,1.2803509e-8,6.4026967e-10,5.305002566691894e9,2.675928e7
291.71245786550736,158.26,235.35000000000002,1458.825,20565.952236713674,0.0,2163.241137895487,6579.942388486569,1420.063322950794,1799.001,3200.0160784006316,7.1393e-7,8.141801e-8,5.305005075020637e9,2.0248496e7
448.64673253065786,158.26,235.35000000000002,1458.825,21559.514722886022,0.0,0.009142492849223416,5000.000176076648,3006.500768744652,1799.001,6673.402099643529,4.7067864e-8,2.569198e-8,5.305002963763392e9,2.511799e7
1135.4543700892564,158.26,235.35000000000002,1458.825,18704.805855039773,0.0,2162.9552714160614,5000.0108719705695,3006.5677132683527,1799.001,6495.810098774537,1.1059958e-6,4.158983e-7,5.305002002790878e9,1.8852724e7
0.015743393797416468,158.26,235.35000000000002,1458.825,22142.334863341985,0.0,2162.905452536512,5000.001580206359,2999.9997765628873,1799.001,3586.40250272758,7.255525e-7,1.2693987e-7,5.30500266968059e9,2.1387006e7
0.015743393797416468,158.26,235.35000000000002,1458.825,22142.334863341985,0.0,2162.905452536512,5000.001580206359,2999.9997765628873,1799.001,3586.40250272758,7.255525e-7,1.2693987e-7,5.30500266968059e9,2.1387006e7
1135.4543700892564,158.26,235.35000000000002,1458.825,18704.805855039773,0.0,2162.9552714160614,5000.0108719705695,3006.5677132683527,1799.001,6495.810098774537,1.1059958e-6,4.158983e-7,5.305002002790878e9,1.8852724e7
0.004102395288494914,158.26,235.35000000000002,1458.825,23022.321576033763,0.0,0.0015631534848736806,6196.852007364345,1803.148450621524,1799.001,3200.0005739859607,4.389613e-9,9.933394e-11,5.305002667103696e9,2.6894896e7
1008.9250226156028,158.26,235.35000000000002,1458.825,18820.46799461428,0.0,2162.9486515414164,5000.006329005108,3006.497723030375,1799.001,6889.840672515314,1.04721764e-7,1.9707418e-9,5.305007183298022e9,1.8637698e7
1050.042760838368,158.26,235.35000000000002,1458.825,19785.91175652431,0.0,2162.914428728918,5000.000704880145,3006.5233838358386,1799.001,3200.0066458125316,3.1594178e-7,3.197525e-7,5.305002845680166e9,2.1463358e7
0.1994367052163318,158.26,235.35000000000002,1458.825,20422.62051234641,0.0,2162.9100667411967,6572.497774651514,1427.5236099489591,1799.001,4267.462334724099,2.093821e-7,1.552564e-7,5.305007890434811e9,1.9498732e7
0.07225410430237264,158.26,235.35000000000002,1458.825,19804.51429717264,0.0,2162.902921929371,5000.001264579134,3006.5025954253056,1799.001,6837.037275278656,4.9703432e-9,7.173545e-10,5.30500279102171e9,1.8700016e7
1048.9656662718194,158.26,235.35000000000002,1458.825,19787.213362834216,0.0,2162.910753484464,5000.000801145745,3000.001447238475,1799.001,3200.004839627147,1.2163166e-6,9.140687e-8,5.305003629944557e9,2.1466294e7
204.78786368726645,158.26,235.35000000000002,1458.825,19404.410276436673,0.0,3404.872595826952,5000.0018403822605,3072.4514625775314,1799.001,3200.0010783692082,8.934612e-8,5.360992e-8,5.305002515123551e9,1.7758552e7
446.2708088116966,158.26,235.35000000000002,1458.825,21562.13787250705,0.0,0.004983030416294554,5000.002250968045,2999.9989531734773,1799.001,6669.563251847042,4.3547725e-6,2.6130866e-7,5.305002686186632e9,2.5125088e7
0.00845215759248186,158.26,235.35000000000002,1458.825,23254.15440390612,0.0,2162.9049491553915,5000.000620249446,3006.5001250648215,1799.001,3200.0008903015273,2.955786e-6,6.2043073e-9,5.409022209686728e9,2.1573756e7
1616.733402506315,158.26,235.35000000000002,1458.825,18051.840672720922,0.0,2162.907596345936,5000.0006324806145,3006.5024895715646,1799.001,8744.689112061535,2.276877e-6,1.2338888e-9,5.409024478712249e9,1.7066142e7
1177.32194665034,158.26,235.35000000000002,1458.825,17367.411222962466,0.0,3404.899353067063,5000.002056265775,3006.4991637768603,1799.001,7269.257492571565,3.5403147e-7,4.745748e-10,5.409023023012437e9,1.4584978e7
0.00238537599652918,158.26,235.35000000000002,1458.825,25213.796222634643,0.0,0.0007624442748266347,5000.0000538212935,3006.500054786586,1799.001,3200.0002065903363,5.400106e-6,1.2319533e-8,5.409022203763583e9,2.7851364e7
1241.9335844465836,158.26,235.35000000000002,1458.825,18347.909427601444,0.0,3404.8989458594497,5000.000884682377,3006.500456703319,1799.001,3200.004147807353,4.595437e-7,1.904471e-8,5.409022645098154e9,1.7737132e7
0.002627122610219271,158.26,235.35000000000002,1458.825,21718.86910614714,0.0,0.0013088452663900796,6094.997470413727,1911.5026210761873,1799.001,7563.8929201536,1.2311097e-10,5.8924154e-9,5.409022220852808e9,2.3343456e7
1300.7437050590975,158.26,235.35000000000002,1458.825,19551.523082905856,0.0,2162.914197339406,6779.387506454188,1220.6171493046181,1799.001,3200.0050925441697,1.3553863e-6,1.9228533e-8,5.409021914980719e9,2.0011914e7
0.037433961056161244,158.26,235.35000000000002,1458.825,19738.124405039827,0.0,2162.906585584401,5000.000264223135,3006.500906448526,1799.001,8524.803305425527,1.0553587e-6,4.8582797e-7,5.409022859737592e9,1.742046e7
0.015063869483999306,158.26,235.35000000000002,1458.825,22136.38122865195,0.0,2162.9025837679324,6663.297657086615,1336.7037117879358,1799.001,3200.0015434233146,2.2027561e-7,1.5906373e-8,5.409022287099305e9,2.0190214e7
1617.0833497654417,158.26,235.35000000000002,1458.825,18051.65832520295,0.0,2163.101373191344,5000.029946857408,3006.524281496058,1799.001,8738.050924445104,4.43974e-6,6.8020327e-6,5.409029343922061e9,1.7078744e7
1916.6671210636853,158.26,235.35000000000002,1458.825,17795.74360161908,0.0,2162.983487422124,5000.012638241359,3006.520950293293,1799.001,7760.425757589044,3.0589128e-8,2.7560196e-9,5.409023154799007e9,1.7927412e7
0.02061010032253188,158.26,235.35000000000002,1458.825,22204.046995665365,0.0,2162.9072112237077,6663.298880283205,1336.7035408463014,1799.001,3586.401625194425,2.6114627e-5,2.0287503e-7,5.409022478367437e9,1.9986424e7
1616.7266061790235,158.26,235.35000000000002,1458.825,18051.8166306447,0.0,2162.935647076725,5000.000736463805,3006.501213316723,1799.001,8744.726887567838,4.388953e-8,3.4033782e-8,5.409022759910541e9,1.7065962e7
0.002183456984573802,158.26,235.35000000000002,1458.825,24105.034489975453,0.0,0.0010887384640501097,6663.299878557598,1336.7003342784797,1799.001,3200.0002186599895,1.728246e-6,4.7262354e-8,5.409022200025385e9,2.649666e7
152.39216135945358,158.26,235.35000000000002,1458.825,19309.290266382126,0.0,3404.8960871496165,5000.000460488526,3723.601610149699,1799.001,3586.4346505520566,1.4806847e-6,2.323967e-8,5.409022297478177e9,1.7190176e7
276.3230208079794,158.26,235.35000000000002,1458.825,22714.47603574065,0.0,2.8802471296884846e-5,6996.212927478734,1003.7870818790589,1799.001,3586.400046121446,1.6659214e-11,1.356022e-11,5.409022158820033e9,2.6008658e7
776.4556405468992,158.26,235.35000000000002,1458.825,18027.100079662036,0.0,3404.899832325217,6663.284809169502,1343.2158976123494,1799.001,4926.3133470091325,1.0058776e-7,1.3191917e-7,5.409022718249822e9,1.5064009e7
0.0008174588591509774,158.26,235.35000000000002,1458.825,25279.62723636566,0.0,0.00024247348373584998,5000.000014289261,3006.500055451027,1799.001,3586.4000820979772,1.4148231e-9,4.0507372e-10,5.409022172021112e9,2.7663644e7
0.004877191817683403,158.26,235.35000000000002,1458.825,21891.433801759486,0.0,0.0011068111627210442,5000.000047886215,3006.5000766365033,1799.001,8406.101589780057,4.5891262e-8,8.070521e-9,5.4090222205855e9,2.3594694e7
904.8277475380537,158.26,235.35000000000002,1458.825,18742.411770022314,0.0,3404.8989868995072,6663.2585117273475,1343.245247322454,1799.001,3200.023793964262,8.0312867e-7,1.0290852e-6,5.409024432089176e9,1.6306718e7
786.0426243223144,158.26,235.35000000000002,1458.825,21062.351820574655,0.0,0.001442430874964984,5000.000030475568,3006.500042658209,1799.001,8763.190243060477,1.1627611e-9,4.7078527e-7,5.409022213276185e9,2.3224044e7
293.8495140249215,158.26,235.35000000000002,1458.825,19324.52611851087,0.0,3404.899976513132,6738.734614549888,1343.201351275702,1799.001,3200.0006681403574,1.10684866e-7,9.113909e-10,5.40902225145384e9,1.6297792e7
0.020460673227941987,158.26,235.35000000000002,1458.825,23317.646843674793,0.0,2162.9045205351435,5000.001411951306,3000.000358243142,1799.001,3586.4015826351265,8.831088e-8,3.9404775e-8,5.409022982576901e9,2.1383816e7
